User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1003837,Palak,P00256042,F,26-35,26,Unmarried,Delhi,Central,Healthcare,Footwear & Shoes,4,"? 8,404.00"
1003838,Jayanti,P00268342,M,26-35,28,Married,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,"? 3,501.00"
1003852,Weien,P00086342,F,51-55,54,Married,Kerala,Southern,Textile,Clothing & Apparel,4,"? 5,449.00"
1003856,Hallie,P00338442,M,36-45,38,Unmarried,Andhra Pradesh,Southern,Retail,Food,3,"? 15,201.00"
1003857,Mills,P00293242,F,18-25,20,Unmarried,Bihar,Eastern,Automobile,Food,4,"? 11,951.00"
1003869,Sean,P00039742,F,18-25,23,Married,Himachal Pradesh,Northern,Govt,Sports Products,1,"? 7,948.00"
1003872,Shefali,P00025942,F,26-35,33,Married,Uttar Pradesh,Central,Automobile,Food,3,"? 15,492.00"
1003890,Ayush,P00205042,F,18-25,25,Married,Karnataka,Southern,Chemical,Food,2,"? 15,246.00"
1003891,Tate,P00131542,M,55+,64,Married,Kerala,Southern,Govt,Food,3,"? 19,186.00"
1003893,Phalguni,P00351042,F,26-35,28,Married,Maharashtra,Western,Banking,Clothing & Apparel,1,"? 6,915.00"
1003895,Farah,P00033042,M,36-45,42,Married,Karnataka,Southern,IT Sector,Food,2,"? 15,892.00"
1003902,Huffman,P00002142,F,26-35,26,Unmarried,Maharashtra,Western,Construction,Games & Toys,2,"? 10,109.00"
1003906,Neil,P00349942,M,51-55,53,Married,Haryana,Northern,Automobile,Footwear & Shoes,3,"? 16,303.00"
1003912,Pierre,P00114942,F,26-35,32,Unmarried,Haryana,Northern,Aviation,Food,1,"? 7,854.00"
1003913,Erica,P00220442,F,18-25,19,Unmarried,Andhra Pradesh,Southern,Retail,Auto,4,"? 19,334.00"
1003918,Shariari,P00334242,F,26-35,32,Unmarried,Karnataka,Southern,Retail,Footwear & Shoes,3,"? 20,855.00"
1003919,Venier,P00114042,F,46-50,47,Married,Kerala,Southern,IT Sector,Electronics & Gadgets,1,"? 10,051.00"
1003920,Sharda,P00237642,F,36-45,44,Unmarried,Delhi,Central,IT Sector,Household items,4,"? 3,756.00"
1003925,Khloe,P00229942,F,26-35,31,Unmarried,Maharashtra,Western,Aviation,Food,3,"? 19,320.00"
1003932,Shifley,P00035942,F,26-35,27,Unmarried,Karnataka,Southern,Healthcare,Electronics & Gadgets,3,"? 9,941.00"
1003933,Scot,P00112542,M,36-45,45,Unmarried,Karnataka,Southern,Healthcare,Furniture,3,"? 16,292.00"
1003935,Sayre,P00211142,F,36-45,37,Unmarried,Karnataka,Southern,Healthcare,Footwear & Shoes,1,"? 12,604.00"
1003948,Shaun,P00192242,M,46-50,50,Married,Himachal Pradesh,Northern,Textile,Pet Care,4,? 762.00
1003950,Brad,P00080042,F,26-35,29,Unmarried,Maharashtra,Western,Banking,Household items,3,"? 3,043.00"
1003951,Cunningham,P00112642,M,18-25,19,Unmarried,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2,"? 8,049.00"
1003964,Black,P00237542,F,55+,69,Married,Madhya Pradesh,Central,IT Sector,Veterinary,2,"? 1,073.00"
1003965,Masurkar,P00205842,F,18-25,24,Unmarried,Delhi,Central,Banking,Stationery,1,"? 17,175.00"
1003974,Shubham,P00158942,M,36-45,40,Unmarried,Uttar Pradesh,Central,Media,Footwear & Shoes,4,"? 12,161.00"
1003975,Noah,P00263542,M,26-35,33,Unmarried,Haryana,Northern,Hospitality,Stationery,1,"? 8,488.00"
1003982,Pinky,P00351342,F,55+,64,Unmarried,Uttar Pradesh,Central,Media,Food,2,"? 11,933.00"
1003983,Jonathan,P00173042,F,26-35,30,Unmarried,Gujarat,Western,Hospitality,Clothing & Apparel,4,"? 5,450.00"
1003984,McCrossin,P00289242,F,26-35,34,Unmarried,Bihar,Eastern,Chemical,Food,1,"? 19,195.00"
1003986,Shui,P00291542,F,26-35,30,Unmarried,Himachal Pradesh,Northern,Banking,Clothing & Apparel,2,"? 5,200.00"
1004006,Pratiksha,P00182242,F,0-17,16,Unmarried,Uttar Pradesh,Central,Aviation,Household items,2,"? 2,393.00"
1004008,Max,P00337842,F,18-25,19,Unmarried,Bihar,Eastern,Healthcare,Clothing & Apparel,1,"? 8,896.00"
1004015,Anjali,P00289042,M,46-50,49,Unmarried,Uttar Pradesh,Central,Construction,Clothing & Apparel,3,"? 7,154.00"
1004017,Emily,P00294142,F,26-35,34,Unmarried,Andhra Pradesh,Southern,Construction,Auto,4,"? 19,241.00"
1004020,Shourya,P00147942,F,26-35,29,Unmarried,Uttarakhand,Central,Banking,Clothing & Apparel,3,"? 5,255.00"
1004025,Norling,P00363542,M,55+,76,Unmarried,Karnataka,Southern,Food Processing,Clothing & Apparel,1,"? 8,841.00"
1004027,Catherine,P00108842,M,26-35,32,Married,Madhya Pradesh,Central,IT Sector,Food,1,"? 11,516.00"
1004032,Andy,P00282442,F,26-35,35,Unmarried,Delhi,Central,Healthcare,Beauty,1,"? 4,696.00"
1004035,Elijah,P00080342,F,18-25,20,Married,Andhra Pradesh,Southern,IT Sector,Auto,2,"? 23,730.00"
1004037,Etezadi,P00190542,M,51-55,54,Married,Andhra Pradesh,Southern,Govt,Hand & Power Tools,2,"? 23,434.00"
1004043,Stefania,P00131542,M,26-35,30,Unmarried,Jharkhand,Eastern,Retail,Clothing & Apparel,1,"? 7,158.00"
1004044,Yana,P00277642,M,36-45,42,Unmarried,Uttarakhand,Central,Banking,Games & Toys,2,"? 16,283.00"
1004050,Abhijeet,P00138542,F,36-45,43,Married,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,"? 20,276.00"
1004070,Sonakshi,P00110842,F,26-35,31,Unmarried,Uttar Pradesh,Central,Aviation,Food,4,"? 11,792.00"
1004072,Boeckenhauer,P00114342,F,51-55,52,Married,Madhya Pradesh,Central,Food Processing,Beauty,2,"? 1,735.00"
1004099,Jacobs,P00110942,F,36-45,39,Married,Maharashtra,Western,IT Sector,Games & Toys,4,"? 15,906.00"
1004105,Rawles,P00045842,F,51-55,55,Unmarried,Himachal Pradesh,Northern,Textile,Electronics & Gadgets,2,"? 8,005.00"
1004109,Arsheen,P00346142,M,36-45,43,Married,Maharashtra,Western,Chemical,Footwear & Shoes,2,"? 12,144.00"
1004125,Ross,P00293242,F,36-45,44,Married,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,3,"? 7,044.00"
1004127,Anisha,P00000242,F,51-55,51,Married,Uttar Pradesh,Central,Aviation,Food,4,"? 11,457.00"
1004133,McCrary,P00226242,F,46-50,47,Unmarried,Bihar,Eastern,Retail,Food,1,"? 19,508.00"
1004135,Jayanti,P00229742,F,0-17,12,Unmarried,Delhi,Central,Aviation,Office,1,? 952.00
1004147,Ricardo,P00140742,M,51-55,52,Unmarried,Himachal Pradesh,Northern,Healthcare,Sports Products,1,"? 10,957.00"
1004148,Dahlen,P00162442,M,36-45,38,Married,Uttar Pradesh,Central,Healthcare,Food,2,"? 12,047.00"
1004150,Harry,P00190242,F,26-35,35,Unmarried,Andhra Pradesh,Southern,Banking,Clothing & Apparel,2,"? 3,505.00"
1004155,Demir,P00127742,F,51-55,52,Married,Uttar Pradesh,Central,IT Sector,Food,4,"? 11,439.00"
1004166,Satty,P00113142,M,26-35,28,Married,Himachal Pradesh,Northern,Construction,Household items,2,"? 3,887.00"
1004168,Prashant,P00296042,M,46-50,49,Unmarried,Delhi,Central,IT Sector,Food,3,"? 11,550.00"
1004170,Adam,P00271442,F,46-50,47,Unmarried,Delhi,Central,Aviation,Food,1,"? 3,840.00"
1004173,Morse,P0097142,M,18-25,18,Married,Bihar,Eastern,Aviation,Clothing & Apparel,2,"? 7,056.00"
1004174,Jarboe,P00086242,M,36-45,45,Married,Andhra Pradesh,Southern,Media,Food,2,"? 19,034.00"
1004180,Schnelling,P00286742,F,55+,57,Married,Uttar Pradesh,Central,Textile,Clothing & Apparel,2,"? 7,028.00"
1004181,Garverick,P00303142,M,26-35,31,Married,Maharashtra,Western,Media,Food,4,"? 15,633.00"
1004184,Hallsten,P00337742,F,51-55,53,Married,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,1,"? 7,930.00"
1004189,Koutras,P00085242,M,36-45,44,Unmarried,Uttar Pradesh,Central,IT Sector,Food,2,"? 12,046.00"
1004201,O'Briant,P00338442,M,26-35,35,Married,Rajasthan,Northern,Aviation,Electronics & Gadgets,4,"? 6,204.00"
1004203,Nora,P00215642,F,26-35,26,Married,Karnataka,Southern,IT Sector,Household items,4,"? 3,891.00"
1004206,Campbell,P00044142,M,36-45,45,Married,Madhya Pradesh,Central,Hospitality,Furniture,2,"? 16,484.00"
1004210,Donatelli,P00161542,M,26-35,27,Married,Madhya Pradesh,Central,Govt,Clothing & Apparel,1,"? 7,112.00"
1004211,Sung,P00271942,F,46-50,46,Married,Karnataka,Southern,Banking,Clothing & Apparel,2,"? 5,182.00"
1004214,Amit,P00047242,M,26-35,28,Married,Uttar Pradesh,Central,Banking,Food,2,"? 11,689.00"
1004216,Raksha,P00211142,F,26-35,33,Unmarried,Delhi,Central,Aviation,Footwear & Shoes,3,"? 8,521.00"
1004221,Bhosale,P00148642,F,36-45,45,Unmarried,Delhi,Central,IT Sector,Footwear & Shoes,3,"? 8,811.00"
1004222,Snehal,P00232642,M,46-50,48,Unmarried,Maharashtra,Western,Banking,Footwear & Shoes,2,"? 8,532.00"
1004225,Nick,P00199142,M,26-35,26,Married,Karnataka,Southern,Banking,Clothing & Apparel,2,"? 8,781.00"
1004229,Resi,P00113442,F,36-45,40,Married,Karnataka,Southern,Food Processing,Footwear & Shoes,4,"? 16,444.00"
1004234,Savely,P00087542,M,46-50,49,Married,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,1,"? 7,098.00"
1004235,Rohan,P00061142,M,51-55,52,Unmarried,Uttarakhand,Central,Govt,Clothing & Apparel,2,"? 6,878.00"
1004240,Reichenbach,P00103042,F,36-45,37,Married,Himachal Pradesh,Northern,Chemical,Electronics & Gadgets,1,"? 6,087.00"
1004241,Tanushree,P00181842,F,36-45,40,Unmarried,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,1,"? 8,038.00"
1004242,Lisha,P00136742,F,51-55,52,Unmarried,Uttarakhand,Central,Automobile,Clothing & Apparel,4,"? 3,495.00"
1004245,McCarthy,P00246342,M,51-55,54,Married,Bihar,Eastern,Healthcare,Clothing & Apparel,4,"? 5,451.00"
1004249,Saptadeep,P00006042,M,18-25,25,Unmarried,Delhi,Central,Media,Clothing & Apparel,1,"? 3,559.00"
1004256,Crebassa,P00346242,M,0-17,17,Unmarried,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,"? 6,135.00"
1004259,Vicky,P00340642,F,36-45,45,Unmarried,Karnataka,Southern,Hospitality,Sports Products,4,"? 13,647.00"
1004264,Manshul,P00034142,F,46-50,50,Unmarried,Punjab,Northern,Banking,Electronics & Gadgets,4,"? 6,158.00"
1004268,Rosenblatt,P00302942,M,46-50,48,Unmarried,Himachal Pradesh,Northern,Govt,Office,4,? 580.00
1004276,Denise,P00195742,M,46-50,47,Married,Madhya Pradesh,Central,Healthcare,Games & Toys,2,"? 6,666.00"
1004281,Sagar,P00218242,F,55+,58,Unmarried,Rajasthan,Northern,Agriculture,Food,4,"? 4,208.00"
1004287,Flathmann,P00050442,F,26-35,35,Married,Maharashtra,Western,IT Sector,Furniture,3,"? 16,344.00"
1004288,Grinstein,P00182242,M,26-35,35,Married,Andhra Pradesh,Southern,Aviation,Clothing & Apparel,3,"? 7,029.00"
1004289,Maddox,P00196442,F,36-45,36,Unmarried,Bihar,Eastern,Healthcare,Food,3,"? 11,435.00"
1004290,Julia,P00126142,F,26-35,28,Unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,3,"? 8,796.00"
1004292,Thais,P00265242,F,26-35,27,Married,Kerala,Southern,Banking,Household items,2,"? 3,801.00"
1004294,Venier,P00305042,F,0-17,17,Unmarried,Karnataka,Southern,Food Processing,Pet Care,1,"? 2,144.00"
1004307,Russell,P00332342,F,26-35,32,Unmarried,Karnataka,Southern,Aviation,Footwear & Shoes,1,"? 12,573.00"
1004313,Duhita,P00115142,M,26-35,32,Married,Maharashtra,Western,Govt,Clothing & Apparel,1,"? 8,827.00"
1004324,Victor,P00183142,F,26-35,30,Unmarried,Kerala,Southern,Govt,Furniture,4,"? 16,209.00"
1004330,Thea,P00329642,M,46-50,48,Married,Kerala,Southern,IT Sector,Clothing & Apparel,1,"? 8,842.00"
1004331,Marie,P00284942,F,36-45,45,Unmarried,Bihar,Eastern,Healthcare,Electronics & Gadgets,4,"? 8,110.00"
1004337,Dawkins,P00120342,F,18-25,20,Unmarried,Maharashtra,Western,Media,Food,4,"? 19,483.00"
1004339,Willingham,P00332242,F,26-35,35,Unmarried,Uttarakhand,Central,Hospitality,Pet Care,4,"? 2,062.00"
1004341,Gnade,P00046742,F,36-45,36,Married,Maharashtra,Western,IT Sector,Clothing & Apparel,1,"? 7,184.00"
1004347,Schmidt,P00223342,M,18-25,18,Married,Karnataka,Southern,Aviation,Food,4,"? 11,601.00"
1004357,Dana,P00036842,M,36-45,45,Unmarried,Uttar Pradesh,Central,IT Sector,Food,2,"? 19,676.00"
1004359,Weirich,P00249542,F,18-25,24,Unmarried,Kerala,Southern,Healthcare,Clothing & Apparel,4,"? 3,602.00"
1004361,Braun,P00074142,F,36-45,41,Unmarried,Madhya Pradesh,Central,Govt,Beauty,4,"? 3,057.00"
1004363,Watters,P00070942,F,36-45,41,Married,Karnataka,Southern,Retail,Sports Products,3,"? 10,905.00"
1004369,Adams,P00158542,F,51-55,53,Unmarried,Maharashtra,Western,Healthcare,Clothing & Apparel,3,"? 6,954.00"
1004371,Conant,P00303842,M,18-25,23,Unmarried,Maharashtra,Western,Aviation,Clothing & Apparel,1,"? 8,768.00"
1004374,Neha,P00059742,F,18-25,23,Unmarried,Uttar Pradesh,Central,Hospitality,Food,4,"? 15,627.00"
1004377,Sibella,P00298942,M,26-35,26,Unmarried,Karnataka,Southern,Retail,Footwear & Shoes,3,"? 20,676.00"
1004378,Kritika,P00274042,F,18-25,18,Unmarried,Delhi,Central,Aviation,Office,2,? 572.00
1004379,Aastha,P00153742,F,26-35,26,Unmarried,Uttarakhand,Central,Healthcare,Clothing & Apparel,4,"? 5,229.00"
1004380,Braunhardt,P00278642,M,26-35,32,Unmarried,Uttar Pradesh,Central,Banking,Games & Toys,4,"? 6,464.00"
1004390,Pooja,P00046742,F,26-35,27,Unmarried,Rajasthan,Northern,Food Processing,Electronics & Gadgets,3,"? 4,033.00"
1004391,Glocke,P00302742,M,18-25,24,Married,Andhra Pradesh,Southern,Govt,Clothing & Apparel,3,"? 5,419.00"
1004395,Michael,P00001942,M,51-55,52,Unmarried,Bihar,Eastern,Hospitality,Clothing & Apparel,2,"? 6,990.00"
1004399,Yogesh,P00190542,M,18-25,23,Unmarried,Rajasthan,Northern,Hospitality,Food,2,"? 15,545.00"
1004401,Krutika,P00202242,F,18-25,22,Unmarried,Karnataka,Southern,Aviation,Food,4,"? 11,409.00"
1004405,Beth,P00071442,F,26-35,34,Married,Madhya Pradesh,Central,Govt,Office,1,? 925.00
1004414,Kristen,P00053042,F,26-35,34,Unmarried,Gujarat,Western,Lawyer,Electronics & Gadgets,1,"? 7,948.00"
1004415,Sylvia,P00003242,F,18-25,19,Unmarried,Kerala,Southern,Aviation,Games & Toys,1,"? 12,960.00"
1004429,Noah,P00111942,F,26-35,33,Unmarried,Karnataka,Southern,Retail,Household items,3,"? 3,143.00"
1004433,Divsha,P0095542,M,26-35,34,Married,Uttar Pradesh,Central,Automobile,Clothing & Apparel,4,"? 8,758.00"
1004441,Hunter,P00100742,F,18-25,22,Unmarried,Maharashtra,Western,Media,Games & Toys,1,"? 13,263.00"
1004442,Bickford,P00177142,F,51-55,55,Unmarried,Madhya Pradesh,Central,Healthcare,Office,1,? 772.00
1004450,Magdelene,P00183042,F,26-35,29,Unmarried,Maharashtra,Western,Healthcare,Food,4,"? 19,401.00"
1004452,Sorensen,P00173542,M,26-35,30,Unmarried,Jharkhand,Eastern,Hospitality,Auto,1,"? 18,679.00"
1004453,Kshitij,P00112642,F,36-45,40,Married,Delhi,Central,Banking,Footwear & Shoes,3,"? 8,635.00"
1004468,Ann,P00110942,M,36-45,36,Unmarried,Maharashtra,Western,Healthcare,Clothing & Apparel,4,"? 5,415.00"
1004471,Bhargav,P00159442,F,26-35,32,Married,Delhi,Central,Healthcare,Footwear & Shoes,4,"? 16,216.00"
1004475,Jordon,P00146142,F,18-25,20,Married,Jharkhand,Eastern,Chemical,Clothing & Apparel,2,"? 5,457.00"
1004484,Cooley,P0096442,M,26-35,30,Unmarried,Maharashtra,Western,Chemical,Electronics & Gadgets,1,"? 10,056.00"
1004491,Daniel,P00079742,F,18-25,23,Married,Madhya Pradesh,Central,Hospitality,Clothing & Apparel,3,"? 6,862.00"
1004497,Jenkins,P00178342,F,51-55,54,Unmarried,Gujarat,Western,Food Processing,Electronics & Gadgets,1,"? 9,885.00"
1004499,Tanushree,P00085242,F,26-35,29,Married,Delhi,Central,Banking,Household items,1,"? 3,798.00"
1004501,Rishabh,P00086442,F,26-35,35,Unmarried,Uttar Pradesh,Central,Healthcare,Food,3,"? 11,413.00"
1004507,Dhirajendu,P00112442,F,18-25,23,Married,Delhi,Central,Aviation,Food,4,"? 15,903.00"
1004512,Hastings,P00313842,F,26-35,31,Unmarried,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,3,"? 8,890.00"
1004516,Jenna,P00195242,F,18-25,21,Unmarried,Gujarat,Western,Aviation,Electronics & Gadgets,4,"? 9,846.00"
1004528,Anurag,P00338442,F,26-35,33,Married,Uttar Pradesh,Central,Automobile,Food,2,"? 7,956.00"
1004530,liebe,P00202742,M,36-45,42,Unmarried,Maharashtra,Western,Hospitality,Clothing & Apparel,2,"? 1,846.00"
1004537,Blanton,P00126042,M,46-50,49,Married,Madhya Pradesh,Central,Aviation,Food,1,"? 19,138.00"
1004544,Odella,P00339042,F,55+,88,Unmarried,Karnataka,Southern,Agriculture,Books,2,"? 13,201.00"
1004545,Knutson,P00183442,F,26-35,28,Married,Maharashtra,Western,Food Processing,Food,2,"? 11,787.00"
1004546,Elijah,P00000142,F,26-35,31,Married,Maharashtra,Western,IT Sector,Household items,1,"? 3,775.00"
1004556,Zic,P00119242,F,46-50,46,Unmarried,Karnataka,Southern,Govt,Food,3,"? 15,655.00"
1004563,Nona,P00129642,M,26-35,28,Unmarried,Karnataka,Southern,Banking,Beauty,4,"? 1,599.00"
1004569,Susan,P00173342,F,26-35,32,Married,Jharkhand,Eastern,Construction,Clothing & Apparel,4,"? 7,052.00"
1004570,Hunter,P00278642,F,46-50,48,Married,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,1,"? 5,406.00"
1004571,Victoria,P00237642,F,36-45,44,Unmarried,Uttar Pradesh,Central,Aviation,Sports Products,3,"? 10,958.00"
1004572,Cassandra,P00191642,M,0-17,13,Married,Madhya Pradesh,Central,Lawyer,Electronics & Gadgets,2,"? 9,995.00"
1004577,Anne,P00113242,F,36-45,39,Unmarried,Maharashtra,Western,Retail,Sports Products,1,"? 2,897.00"
1004581,Monica,P00232442,F,26-35,35,Married,Delhi,Central,Retail,Footwear & Shoes,1,"? 16,407.00"
1004592,Bierner,P00280742,M,18-25,20,Unmarried,Maharashtra,Western,Healthcare,Pet Care,3,"? 2,165.00"
1004606,Mitali,P00250242,M,0-17,16,Unmarried,Uttar Pradesh,Central,Healthcare,Food,4,"? 19,029.00"
1004608,Roy,P00303842,M,26-35,27,Married,Himachal Pradesh,Northern,Govt,Food,4,"? 15,244.00"
1004609,Lopez,P00160342,M,26-35,27,Married,Bihar,Eastern,Lawyer,Books,2,"? 7,753.00"
1004618,MacIntyre,P00241242,F,26-35,29,Unmarried,Bihar,Eastern,Healthcare,Food,1,"? 11,605.00"
1004619,Satty,P00182742,M,26-35,29,Unmarried,Karnataka,Southern,Govt,Clothing & Apparel,3,"? 5,214.00"
1004620,Sara,P00248742,M,18-25,23,Unmarried,Himachal Pradesh,Northern,Banking,Food,3,"? 15,896.00"
1004624,Thornton,P00020242,F,26-35,28,Married,Kerala,Southern,Automobile,Electronics & Gadgets,4,"? 7,854.00"
1004625,Jackson,P00119442,F,26-35,27,Unmarried,Maharashtra,Western,Banking,Games & Toys,1,"? 13,277.00"
1004633,Harold,P00051842,F,0-17,16,Married,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,1,"? 7,080.00"
1004636,Rob,P00239142,F,18-25,25,Unmarried,Himachal Pradesh,Northern,Media,Furniture,2,"? 12,698.00"
1004639,Weien,P00110842,F,36-45,41,Unmarried,Uttar Pradesh,Central,Healthcare,Games & Toys,3,"? 12,943.00"
1004641,Grayson,P00141942,F,26-35,31,Unmarried,Andhra Pradesh,Southern,Automobile,Clothing & Apparel,4,"? 7,087.00"
1004645,Sung,P00131542,M,51-55,51,Unmarried,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,4,"? 7,797.00"
1004649,Zuschuss,P00003042,F,55+,58,Married,Uttarakhand,Central,Hospitality,Clothing & Apparel,1,"? 7,084.00"
1004652,Astrea,P00295842,M,26-35,27,Married,Delhi,Central,Aviation,Food,1,"? 11,390.00"
1004653,Thea,P00086442,F,36-45,43,Unmarried,Karnataka,Southern,Aviation,Clothing & Apparel,3,"? 5,377.00"
1004659,Huston,P00062842,M,26-35,29,Married,Uttar Pradesh,Central,IT Sector,Food,3,"? 11,506.00"
1004660,McNair,P00041942,M,18-25,24,Married,Bihar,Eastern,Lawyer,Clothing & Apparel,4,"? 1,968.00"
1004667,Ted,P00112442,F,26-35,32,Unmarried,Kerala,Southern,Retail,Food,1,"? 11,540.00"
1004672,Carmichael,P00220442,M,55+,69,Unmarried,Madhya Pradesh,Central,Lawyer,Beauty,3,"? 3,114.00"
1004676,Siddharth,P00150542,F,46-50,49,Unmarried,Punjab,Northern,Automobile,Clothing & Apparel,2,"? 5,403.00"
1004678,Fortune-,P00216342,F,36-45,37,Married,Maharashtra,Western,IT Sector,Clothing & Apparel,3,"? 5,374.00"
1004679,Divyeta,P00085342,F,55+,63,Married,Karnataka,Southern,Hospitality,Food,1,"? 15,491.00"
1004687,MaryBeth,P00061142,F,36-45,41,Married,Maharashtra,Western,Healthcare,Food,3,"? 15,741.00"
1004690,Hightower,P00123742,M,0-17,17,Married,Andhra Pradesh,Southern,Healthcare,Clothing & Apparel,1,"? 6,985.00"
1004699,Helen,P00163242,M,18-25,23,Unmarried,Maharashtra,Western,Healthcare,Clothing & Apparel,4,"? 6,962.00"
1004703,Gilpin,P00224142,F,26-35,32,Unmarried,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,4,"? 4,235.00"
1004713,David,P00164342,F,26-35,33,Unmarried,Madhya Pradesh,Central,IT Sector,Games & Toys,1,"? 13,205.00"
1004719,Charlotte,P00042142,M,36-45,43,Married,Madhya Pradesh,Central,Banking,Food,3,"? 15,590.00"
1004720,Michael,P00249742,F,26-35,30,Married,Karnataka,Southern,Textile,Household items,2,"? 3,791.00"
1004721,Allen,P00102242,F,36-45,37,Unmarried,Delhi,Central,Retail,Footwear & Shoes,3,"? 16,907.00"
1004742,Carmichael,P00024742,F,26-35,31,Unmarried,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,"? 8,850.00"
1004743,Cox,P00083942,F,55+,73,Married,Madhya Pradesh,Central,Govt,Food,3,"? 15,646.00"
1004744,Pardue,P00110742,F,51-55,52,Married,Haryana,Northern,Aviation,Food,1,"? 18,989.00"
1004746,Sean,P00014542,F,51-55,55,Married,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,"? 7,172.00"
1004747,Mathew,P00046742,F,18-25,25,Unmarried,Bihar,Eastern,Media,Clothing & Apparel,3,"? 7,091.00"
1004750,Neola,P00270842,M,26-35,30,Married,Haryana,Northern,Agriculture,Veterinary,3,"? 1,417.00"
1004753,Kimberly,P00307642,M,55+,61,Married,Gujarat,Western,Healthcare,Footwear & Shoes,3,"? 12,505.00"
1004764,Preis,P00321742,M,0-17,17,Married,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,4,"? 8,128.00"
1004767,Parakh,P00025642,M,36-45,45,Unmarried,Maharashtra,Western,Lawyer,Clothing & Apparel,2,"? 7,010.00"
1004777,Beltran,P00275842,F,26-35,33,Married,Uttar Pradesh,Central,Banking,Electronics & Gadgets,1,"? 9,725.00"
1004779,Ishpreet,P00120242,M,46-50,50,Unmarried,Uttar Pradesh,Central,Retail,Footwear & Shoes,1,"? 12,321.00"
1004781,Soltero,P00293342,M,51-55,53,Unmarried,Jharkhand,Eastern,Aviation,Food,1,"? 18,980.00"
1004782,Philippe,P00114942,M,46-50,46,Married,Karnataka,Southern,Hospitality,Footwear & Shoes,1,"? 20,815.00"
1004785,Soumyabrata,P00157642,M,26-35,26,Married,Karnataka,Southern,Banking,Clothing & Apparel,4,"? 7,122.00"
1004792,Vicky,P00289242,M,51-55,55,Married,Kerala,Southern,Aviation,Beauty,3,"? 1,689.00"
1004796,Mayank,P00276642,F,36-45,43,Married,Uttar Pradesh,Central,Govt,Food,4,"? 4,272.00"
1004798,Wener,P00351342,F,26-35,31,Unmarried,Uttarakhand,Central,Retail,Clothing & Apparel,4,"? 7,146.00"
1004800,Dennis,P00221342,F,18-25,25,Married,Uttar Pradesh,Central,Govt,Food,1,"? 12,049.00"
1004801,Johnson,P00165442,F,26-35,31,Unmarried,Gujarat,Western,Banking,Clothing & Apparel,1,"? 6,994.00"
1004803,Michael,P00294142,M,26-35,33,Married,Uttar Pradesh,Central,Banking,Pet Care,1,"? 2,184.00"
1004809,Franz,P00349242,M,51-55,53,Married,Andhra Pradesh,Southern,Agriculture,Food,4,"? 19,056.00"
1004811,Nidhi,P00084442,F,36-45,36,Unmarried,Delhi,Central,Hospitality,Footwear & Shoes,4,"? 8,113.00"
1004821,percer,P00047042,M,18-25,21,Unmarried,Haryana,Northern,Construction,Clothing & Apparel,4,"? 3,581.00"
1004826,Kampe,P00262242,F,46-50,46,Unmarried,Gujarat,Western,Aviation,Food,2,"? 19,292.00"
1004836,Lauren,P00265142,M,46-50,48,Unmarried,Gujarat,Western,Healthcare,Tupperware,1,"? 16,891.00"
1004839,Theone,P00294042,M,51-55,52,Married,Karnataka,Southern,IT Sector,Games & Toys,2,"? 9,751.00"
1004840,Kinney,P00000142,M,46-50,50,Unmarried,Maharashtra,Western,Lawyer,Food,2,"? 15,572.00"
1004843,Harshita,P00271342,M,55+,68,Married,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,3,"? 12,465.00"
1004850,Schwarz,P00351042,M,46-50,50,Unmarried,Karnataka,Southern,Banking,Beauty,3,"? 7,399.00"
1004859,Braunhardt,P00317442,M,18-25,22,Unmarried,Maharashtra,Western,Hospitality,Sports Products,1,"? 10,868.00"
1004860,Peterman,P00115442,M,26-35,33,Unmarried,Karnataka,Southern,Healthcare,Footwear & Shoes,3,"? 20,251.00"
1004861,Shourya,P00111542,F,26-35,33,Unmarried,Rajasthan,Northern,Banking,Electronics & Gadgets,2,"? 7,857.00"
1004868,Dario,P00324442,F,36-45,40,Unmarried,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,"? 5,204.00"
1004870,Braden,P00054742,M,36-45,44,Unmarried,Maharashtra,Western,Healthcare,Clothing & Apparel,3,"? 7,061.00"
1004877,Eileen,P00237542,F,26-35,33,Unmarried,Maharashtra,Western,Retail,Household items,3,"? 3,825.00"
1004886,Latchford,P00243942,M,36-45,42,Married,Maharashtra,Western,IT Sector,Beauty,4,"? 1,488.00"
